x,y,z,date,designator,x_led,y_led,time_delta
986,4734,537,2023-08-27T12:12:07.334000+00:00,U52,920,4804,960
999,4771,537,2023-08-27T12:12:07.694000+00:00,U52,920,4804,360
1005,4786,537,2023-08-27T12:12:07.854000+00:00,U52,920,4804,160
1015,4811,537,2023-08-27T12:12:08.134000+00:00,U52,920,4804,280
1022,4832,537,2023-08-27T12:12:08.354000+00:00,U52,920,4804,220
1030,4852,537,2023-08-27T12:12:08.534000+00:00,U52,920,4804,180
1038,4872,537,2023-08-27T12:12:08.834000+00:00,U52,920,4804,300
1050,4904,537,2023-08-27T12:12:09.114000+00:00,U52,920,4804,280
1061,4932,537,2023-08-27T12:12:09.574000+00:00,U52,920,4804,460
1068,4952,537,2023-08-27T12:12:09.794000+00:00,U52,920,4804,220
1075,4971,537,2023-08-27T12:12:10.074000+00:00,U52,920,4804,280
1084,4995,537,2023-08-27T12:12:10.394000+00:00,U53,1086,5212,320
1092,5016,537,2023-08-27T12:12:10.654000+00:00,U53,1086,5212,260
1098,5030,537,2023-08-27T12:12:10.914000+00:00,U53,1086,5212,260
1104,5047,537,2023-08-27T12:12:11.134000+00:00,U53,1086,5212,220
1114,5072,537,2023-08-27T12:12:11.454000+00:00,U53,1086,5212,320
1124,5100,537,2023-08-27T12:12:11.674000+00:00,U53,1086,5212,220
1132,5120,537,2023-08-27T12:12:11.974000+00:00,U53,1086,5212,300
1141,5143,537,2023-08-27T12:12:12.174000+00:00,U53,1086,5212,200
1149,5166,537,2023-08-27T12:12:12.354000+00:00,U53,1086,5212,180
1173,5227,537,2023-08-27T12:12:12.734000+00:00,U53,1086,5212,380
1193,5275,537,2023-08-27T12:12:13.094000+00:00,U53,1086,5212,360
1207,5306,537,2023-08-27T12:12:13.294000+00:00,U53,1086,5212,200
1229,5354,537,2023-08-27T12:12:13.574000+00:00,U53,1086,5212,280
1247,5395,537,2023-08-27T12:12:13.894000+00:00,U54,1250,5615,320
1273,5451,537,2023-08-27T12:12:14.094000+00:00,U54,1250,5615,200
1295,5500,537,2023-08-27T12:12:14.314000+00:00,U54,1250,5615,220
1304,5521,537,2023-08-27T12:12:14.454000+00:00,U54,1250,5615,140
1331,5592,537,2023-08-27T12:12:14.734000+00:00,U54,1250,5615,280
1353,5649,537,2023-08-27T12:12:15.134000+00:00,U54,1250,5615,400
1374,5703,537,2023-08-27T12:12:15.374000+00:00,U54,1250,5615,240
1381,5722,537,2023-08-27T12:12:15.454000+00:00,U54,1250,5615,80
1400,5769,537,2023-08-27T12:12:15.654000+00:00,U54,1250,5615,200
1428,5843,537,2023-08-27T12:12:15.914000+00:00,U55,1418,6017,260
1458,5920,537,2023-08-27T12:12:16.174000+00:00,U55,1418,6017,260
1482,5981,537,2023-08-27T12:12:16.374000+00:00,U55,1418,6017,200
1524,6089,537,2023-08-27T12:12:16.594000+00:00,U55,1418,6017,220
1572,6215,537,2023-08-27T12:12:16.974000+00:00,U56,1583,6419,380
1599,6285,537,2023-08-27T12:12:17.373000+00:00,U56,1583,6419,399
1631,6368,537,2023-08-27T12:12:17.694000+00:00,U56,1583,6419,321
1655,6428,537,2023-08-27T12:12:17.874000+00:00,U56,1583,6419,180
1673,6466,537,2023-08-27T12:12:18.174000+00:00,U56,1583,6419,300
1717,6521,537,2023-08-27T12:12:18.494000+00:00,U56,1583,6419,320
1740,6541,537,2023-08-27T12:12:18.634000+00:00,U56,1583,6419,140
1879,6602,537,2023-08-27T12:12:19.374000+00:00,U57,1909,6702,740
1941,6607,537,2023-08-27T12:12:19.654000+00:00,U57,1909,6702,280
1974,6605,537,2023-08-27T12:12:19.814000+00:00,U57,1909,6702,160
2020,6595,537,2023-08-27T12:12:20.034000+00:00,U57,1909,6702,220
